,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
11521,7oTDuYHa8B8M6MpfR68oGy,Honky Tonk Train Blues,21,178000,0,"['Meade ""Lux"" Lewis']",['7MiRMD4od8lrhJ8sd0etP0'],1937-01-01,0.528,0.563,7,-11.339,1,0.04,0.985,0.878,0.15,0.941,170.642,4
28507,5z2Gef9D3UgRquZXe7UUW4,"Shake, Rattle And Roll",54,149467,0,['Bill Haley & His Comets'],['3MFp4cYuYtTZe3d3xkLLbr'],1955-12-19,0.662,0.794,5,-6.942,1,0.152,0.20600000000000002,0.0,0.149,0.841,168.106,3
28584,0cotcRQqB9Q8Ubg3tcjUHt,Mambo Rock,32,157160,0,['Bill Haley & His Comets'],['3MFp4cYuYtTZe3d3xkLLbr'],1955-12-19,0.606,0.752,0,-7.986000000000001,1,0.4,0.365,0.0,0.305,0.77,169.263,4
28598,5hVXLeTqTaeG37SsNVI66L,Razzle Dazzle,30,161640,0,['Bill Haley & His Comets'],['3MFp4cYuYtTZe3d3xkLLbr'],1955-12-19,0.5529999999999999,0.8490000000000001,0,-7.086,1,0.1,0.5329999999999999,0.0,0.094,0.9079999999999999,171.25900000000001,4
28656,1TDBNqttJM7N5jOFjDAOy6,Birth Of The Boogie,26,134360,0,['Bill Haley & His Comets'],['3MFp4cYuYtTZe3d3xkLLbr'],1955-12-19,0.613,0.8859999999999999,10,-6.1160000000000005,1,0.307,0.23199999999999998,0.0,0.0956,0.782,175.894,4
29564,1XRA4Tjb2YrcQU5ThDllCw,The Battle Of New Orleans,44,152067,0,['Johnny Horton'],['1bBZcz4jP7CoPlqpCFh4gz'],1956,0.703,0.753,9,-11.783,1,0.135,0.8029999999999999,0.0,0.0997,0.9209999999999999,177.162,4
29572,7s8spWIA65WP6vG18bXDP1,The Train Kept A Rollin',43,139453,0,"[""Johnny Burnette & The Rock 'N' Roll Trio""]",['1neKWNZP74NEuvHZmvMS58'],1956-12-12,0.56,0.7070000000000001,9,-7.556,1,0.0686,0.6970000000000001,0.0,0.305,0.9620000000000001,167.36,4
29584,65jCri0OAHmc9Rz8K2i7IZ,Paralyzed,41,143760,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1956-10-19,0.518,0.53,2,-10.722999999999999,1,0.0353,0.868,0.00464,0.0986,0.9309999999999999,175.933,4
29617,7AFel5zA2H9UDWmsGQD2zP,El Muñeco De La Ciudad,37,186667,0,"['La Sonora Matancera', 'Nelson Pinedo']","['01p7Homi0d4XxZ06f2NYYD', '68YsvVAGVdlaJpk5sA21pq']",1956-01-01,0.532,0.5379999999999999,2,-10.912,1,0.0496,0.332,0.00047699999999999994,0.23600000000000002,0.8959999999999999,181.418,3
29762,4dkrqvsEqNSpciVBHobLBR,Sweet Love On My Mind,28,146587,0,"[""Johnny Burnette & The Rock 'N' Roll Trio""]",['1neKWNZP74NEuvHZmvMS58'],1956-12-12,0.636,0.564,9,-7.468999999999999,1,0.0388,0.843,1.9399999999999997e-05,0.267,0.887,173.95,4
29847,5xhUkTT2Bfs3XSu8sFYQ6e,Be Mine (Little Baby) - Remastered,25,155240,0,"['Louis Prima', 'Keely Smith', 'Sam Butera & The Witnesses']","['52lBOxCxbJg0ttXEW9CQpW', '0vQqxnQk1G32RtjSAFq3z1', '70njzKgLbLbWkCPhKEu2oV']",1956-11-01,0.685,0.5660000000000001,1,-6.627999999999999,1,0.107,0.657,1.66e-06,0.0395,0.9420000000000001,177.041,4
29857,0GGMv2fUpikK1hRdRslPmf,All Grown Up,24,113067,0,['Johnny Horton'],['1bBZcz4jP7CoPlqpCFh4gz'],1956,0.5539999999999999,0.55,9,-13.69,1,0.0375,0.616,0.0,0.142,0.8959999999999999,172.03900000000002,4
29878,5q81BdrwQhYFScqkmEMh1n,Ooby Dooby,24,130500,0,['Roy Orbison'],['0JDkhL4rjiPNEp92jAgJnS'],1956-01-01,0.51,0.7959999999999999,1,-8.226,1,0.0693,0.5770000000000001,0.0223,0.055999999999999994,0.94,181.225,4
30499,2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,68,171467,0,['Ray Charles'],['1eYhYunlNJlDoQhtYBvPsi'],1957-01-01,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,4
30501,2iXcvnD3d1gfLBum0cE5Eg,Tutti Frutti,66,144227,0,['Little Richard'],['4xls23Ye9WR9yy3yYMpAMm'],1957-03,0.555,0.6579999999999999,5,-3.866,1,0.0541,0.7929999999999999,0.0,0.11800000000000001,0.937,184.835,4
30541,5wbZ3sbWf4PppzZiRxkxou,Ready Teddy,48,126680,0,['Little Richard'],['4xls23Ye9WR9yy3yYMpAMm'],1957-03,0.532,0.6779999999999999,5,-5.59,1,0.19,0.6729999999999999,0.0,0.10300000000000001,0.971,205.97299999999998,4
30559,05OCYhoEeasqAJXKtYxRZi,Boppin' the Blues,46,167840,0,['Carl Perkins'],['5hIClg6noTaCzMu2s5wp4f'],1957,0.659,0.902,2,-7.4639999999999995,1,0.133,0.462,3.9399999999999995e-05,0.0712,0.674,175.468,4
30587,5rMbcP1NsPtnpK3t9IIvNB,Slippin’ And Slidin’ (Peepin’ And Hidin’),43,161787,0,['Little Richard'],['4xls23Ye9WR9yy3yYMpAMm'],1957-03,0.583,0.778,0,-6.121,1,0.0556,0.7070000000000001,0.000604,0.1,0.9640000000000001,175.834,4
30603,6m0AX3ehvl3dSmMIQvtjYy,Matchbox,41,127848,0,['Carl Perkins'],['5hIClg6noTaCzMu2s5wp4f'],1957,0.524,0.892,9,-8.231,1,0.0647,0.48,0.007520000000000001,0.392,0.9229999999999999,170.15200000000002,4
30617,4WNEDjXbuCWnceZPOEkf0S,Jim Dandy,40,130947,0,['LaVern Baker'],['0V6zo2mJw9FdwWLClKC9yw'],1957,0.626,0.768,1,-7.925,1,0.19699999999999998,0.763,0.0,0.384,0.912,171.459,4
30619,2KIz4ileT7mvzFhAR8U5gS,Brown Eyed Handsome Man,40,137107,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1957-05-01,0.515,0.902,3,-7.085,1,0.20199999999999999,0.919,6.25e-06,0.17,0.873,180.07,4
31040,6gGHVjv1j5fdyRwsajvDpG,"Gone, Gone, Gone",24,156499,0,['Carl Perkins'],['5hIClg6noTaCzMu2s5wp4f'],1957,0.5870000000000001,0.7190000000000001,2,-7.997999999999999,1,0.0523,0.6920000000000001,0.00314,0.138,0.8059999999999999,172.261,4
31505,4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,64,160080,0,['Bobby Day'],['4SLfKHcufUqU46DiTAHIsj'],1958-01-01,0.541,0.608,7,-13.083,1,0.106,0.298,0.0,0.23399999999999999,0.938,171.99200000000002,4
31534,4GWHrdyVTC0AWwuRgoWzE7,Sweet Little Sixteen,55,180747,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1958-03-01,0.507,0.627,1,-7.837999999999999,1,0.0354,0.575,0.0,0.198,0.9620000000000001,175.30900000000003,4
31539,2B4IYgIkBnemrp0YEkaUIH,Let's Have A Party,52,131200,0,['Wanda Jackson'],['5ZKMPRDHc7qElVJFh3uRqB'],1958-07-21,0.522,0.9009999999999999,4,-8.559,1,0.0479,0.535,9.3e-06,0.17600000000000002,0.9159999999999999,166.885,4
31543,09hxCc0SgV8u46gWsfeqJA,Rock And Roll Music,52,151773,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1958-03-01,0.529,0.768,8,-6.2010000000000005,1,0.0446,0.418,0.000947,0.0655,0.871,165.225,4
31623,4goByJ8dubc57qxiT7AH9p,Reelin' And Rockin',42,195187,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1958-03-01,0.615,0.721,0,-6.601,1,0.0531,0.812,0.0,0.0674,0.9490000000000001,170.85299999999998,4
31650,5b0KMebx2ZOPv91U42xOSv,Rock Around With Ollie Vee - Alternate Version,40,138067,0,['Buddy Holly'],['3wYyutjgII8LJVVOLrGI0D'],1958-06-01,0.5379999999999999,0.503,2,-10.341,1,0.0496,0.848,0.0826,0.11699999999999999,0.887,202.563,4
31691,17qIyxyDWmNP7Rn11eprMt,Tequila,37,135027,0,['The Champs'],['3yt4IVDHz0luREG9Uf9xrp'],1958-01-01,0.6,0.528,10,-16.601,1,0.0385,0.752,0.684,0.0493,0.971,174.095,4
31712,6hBij1Xr1s4zH9FbTKWK2w,Stood Up - Remastered,36,112733,0,['Ricky Nelson'],['73sSFVlM6pkweLXE8qw1OS'],1958-07-01,0.532,0.5670000000000001,4,-10.402000000000001,1,0.0404,0.109,5.35e-06,0.24,0.951,182.997,4
31747,5wA0InjAoSZedEhGjjm9hR,Big River,34,151339,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],1958-11-13,0.644,0.623,5,-8.972000000000001,1,0.0882,0.828,1.4599999999999999e-05,0.122,0.868,183.75799999999998,4
31905,2YfDQbQJhIL40untMcU1K0,The Battle of New Orleans,28,150267,0,['Johnny Horton'],['1bBZcz4jP7CoPlqpCFh4gz'],1958,0.682,0.753,9,-10.863,1,0.0903,0.7390000000000001,0.0,0.0699,0.9259999999999999,179.805,4
31978,6Ll5WX0AQMw4erLFoO2rZB,Séquence voiture - Take 2,26,138181,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1958-01-29,0.516,0.613,8,-8.549,1,0.363,0.38799999999999996,0.0038,0.184,0.715,175.00900000000001,4
32059,5t1cHeyUTAaoxW8V5HtdZd,Come Back To Me,24,138160,0,['Jackie Wilson'],['4VnomLtKTm9Ahe1tZfmZju'],1958,0.5760000000000001,0.725,5,-5.329,1,0.0909,0.617,2.7399999999999995e-05,0.237,0.8029999999999999,183.35,4
32119,2x9MEAKtnPYsACL1vMoniU,Etcetera,23,147653,0,['Jackie Wilson'],['4VnomLtKTm9Ahe1tZfmZju'],1958,0.608,0.733,5,-6.847,1,0.18,0.595,0.0,0.266,0.925,163.256,4
32123,4Nk56QiLGaVAFxpNil4IRe,Faroleiro,23,162040,0,['Ary Lobo'],['3abW6mXtR5HJ35yGmHPpC6'],1958-10-01,0.516,0.6829999999999999,0,-9.301,1,0.0455,0.413,0.0,0.345,0.9670000000000001,191.46200000000002,4
32193,3dOA7vDCOA0rV6zsY2d0ZV,Cherokee Boogie,21,146760,0,['Johnny Horton'],['1bBZcz4jP7CoPlqpCFh4gz'],1958,0.603,0.7240000000000001,7,-9.869,1,0.17300000000000001,0.569,0.0,0.2,0.9420000000000001,164.524,4
32498,2QfiRTz5Yc8DdShCxG1tB2,Johnny B. Goode,77,161560,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1959-07-01,0.534,0.8029999999999999,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.9690000000000001,167.983,4
32723,1SoFz4D2PWB98avdJnt0XD,I Need Your Love Tonight - Live,36,124627,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1959-11-13,0.509,0.8,7,-8.695,1,0.0462,0.863,0.000166,0.475,0.966,180.595,4
32857,6k3FE2tlTymnsPMTkL8slE,Good Rockin' Tonight,30,131573,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1959-07-24,0.518,0.519,4,-9.031,1,0.0401,0.52,0.0,0.0961,0.9209999999999999,172.245,4
32921,7kkIAIAKqHp3lb1XhPUG6x,Broto Legal (I'm In Love),28,122693,0,['Sérgio Murillo'],['6GMTliosiBH59X9bN3T6m8'],1959,0.716,0.505,11,-9.068999999999999,1,0.495,0.662,0.000773,0.0318,0.907,168.30200000000002,4
33264,3YPTYWasmdb0UoMp230b9M,I Want to Go Home,21,117040,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],1959-09-01,0.647,0.526,1,-10.213,1,0.0795,0.9059999999999999,0.00782,0.0727,0.96,178.794,4
33513,7ItZM6DMZE2m1X7yIaRxjq,C’Mon Everybody,59,118227,0,['Eddie Cochran'],['1p0t3JtUTayV2wb1RGN9mO'],1960-05-01,0.627,0.7,3,-9.657,1,0.0522,0.121,0.0111,0.188,0.856,175.33,4
33609,5k39CBtv8KMf7EGjYDWUbd,The Coffee Song,42,171053,0,['Frank Sinatra'],['1Mxqyy3pSjf8kZZL4QVxS0'],1960-12-19,0.504,0.516,10,-11.267999999999999,1,0.0703,0.775,0.0,0.106,0.904,199.68400000000003,4
33726,2uA7m5wfxowq0vAMf9KiNT,Konjum Mainaakkale,34,283027,0,['Sadhana Sargam'],['1HGMG8RHvcu1mfdM9MeTek'],1960-04-08,0.6890000000000001,0.511,9,-14.405999999999999,1,0.102,0.48200000000000004,0.000321,0.0811,0.7140000000000001,170.954,4
33973,0EevInUKaPCeWwtLRo5f6G,El Tigre,26,132865,0,['Los Camisas Negras'],['3gQTdlAGp7BHmp6wLzvC3i'],1960-01-01,0.522,0.8029999999999999,9,-9.831,1,0.157,0.7140000000000001,3.06e-06,0.0821,0.759,181.868,4
34198,6kT63FRqNRyEdqy4XoEsB8,Mambo No. 8,22,123173,0,['Pérez Prado'],['1ZKhPkCXXgtiGgALn4OYtT'],1960,0.513,0.53,5,-15.184000000000001,1,0.16899999999999998,0.16899999999999998,0.174,0.0906,0.872,169.66099999999997,4
34531,0dwpdcQkeZqpuoAPYD49N3,The Battle Of New Orleans,50,151627,0,['Johnny Horton'],['1bBZcz4jP7CoPlqpCFh4gz'],1961,0.703,0.7759999999999999,9,-10.982999999999999,1,0.139,0.764,0.0,0.0988,0.9209999999999999,177.283,4
34553,4vf0v0GzzrLFqtpbtSYgue,Ooby Dooby,45,130500,0,['Roy Orbison'],['0JDkhL4rjiPNEp92jAgJnS'],1961,0.51,0.7959999999999999,1,-8.226,1,0.0693,0.5770000000000001,0.0223,0.055999999999999994,0.94,181.225,4
34807,3GB3j5j1qcLXkeQyoX4bYa,The Fall Of Charleston,29,142360,0,['Tennessee Ernie Ford'],['7u6FSuqT3SWE2kO8rNVjfp'],1961-07-10,0.593,0.5770000000000001,5,-7.987,1,0.057999999999999996,0.684,0.0,0.145,0.976,201.261,4
35024,3OoW7U9LyMMhxiJLPScJk1,Mean Little Mama,23,125987,0,['Roy Orbison'],['0JDkhL4rjiPNEp92jAgJnS'],1961,0.524,0.841,4,-8.902999999999999,1,0.0389,0.20199999999999999,0.0146,0.105,0.966,171.43200000000002,4
35574,5hgei65n0pGJ9uUHo8v2en,Things,48,151413,0,['Bobby Darin'],['0EodhzA6yW1bIdD5B4tcmJ'],1962,0.562,0.5579999999999999,4,-3.572,1,0.0453,0.858,0.0,0.107,0.8390000000000001,174.704,4
35657,3xTnevnJ3HcnAZmdN5b7aS,Let's Twist Again,42,143613,0,['Chubby Checker'],['7qQJQ3YtcGlqaLg5tcypN2'],1962-01-01,0.64,0.634,3,-9.202,1,0.0376,0.017,4.4e-06,0.0449,0.976,162.127,4
35714,114gCJP9NGrrs5gjPU8RTi,Back In The U.S.A.,38,146893,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1962-01-01,0.5920000000000001,0.823,8,-6.165,1,0.0848,0.768,0.000541,0.0827,0.9620000000000001,170.011,4
35740,7dr2Dg9cmVtFdSenJpGKmA,I'm Ready,37,125467,0,['Fats Domino'],['09C0xjtosNAIXP36wTnWxd'],1962-01-01,0.657,0.6629999999999999,0,-10.675999999999998,1,0.0499,0.655,0.000398,0.136,0.9670000000000001,172.205,4
35843,4hlI8fEybTdT0ADaGltnuF,Market Day,33,150440,0,['Bert Kaempfert'],['2s6JabvZdqVQhfOsaxCSFX'],1962-01-01,0.569,0.599,5,-10.57,1,0.0431,0.628,0.6459999999999999,0.14800000000000002,0.8540000000000001,186.422,4
36138,7mjhAcJjRudi8ifUhN30ja,Mexico,25,147987,0,['The Ventures'],['2GaayiIs1kcyNqRXQuzp35'],1962-01-01,0.528,0.518,2,-11.762,1,0.0348,0.662,0.9329999999999999,0.305,0.955,177.437,4
36153,2yoTFqvgtJgEK68lfUC9Kp,South Street,25,132453,0,['The Orlons'],['7JSIM5U7TZym5M3Q1AFG80'],1962-01-01,0.5710000000000001,0.725,5,-5.303,1,0.213,0.136,0.0,0.177,0.8170000000000001,186.90200000000002,4
36156,4zUNGG8ifOz8Oark53cwpZ,Ten Little Indians - Mono/Remastered 2001,25,89067,0,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],1962-10-01,0.601,0.8320000000000001,9,-5.39,1,0.0367,0.6890000000000001,0.0,0.261,0.966,161.99,4
36171,0IFS7wHvqVkVF1LwUfVOh6,Tequila,24,167520,0,['The Ventures'],['2GaayiIs1kcyNqRXQuzp35'],1962-01-01,0.604,0.745,2,-12.390999999999998,1,0.0549,0.45899999999999996,0.636,0.0754,0.841,185.75599999999997,4
36191,3zHJc7EmF4LXmlqxYSktXj,Chug-A-Lug - Mono/Remastered 2001,24,121000,0,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],1962-10-01,0.541,0.828,4,-5.479,1,0.0384,0.7879999999999999,0.0,0.13,0.9640000000000001,163.797,4
36218,5fDxirlxjINE8Sva7vrkEj,"Heads You Win, Tails I Lose - Mono/Remastered 2001",23,139707,0,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],1962-10-01,0.565,0.7,9,-6.303,1,0.0422,0.41,0.0,0.0705,0.9690000000000001,163.594,4
36238,6ULYbmOiphd8VpgPwqiFRg,Baião De Viola,23,180067,0,['Marinês E Sua Gente'],['0KlNQBgk1RtKWfCPPKpgvr'],1962-10-01,0.569,0.597,3,-7.859,1,0.0366,0.684,0.0,0.10099999999999999,0.778,167.352,4
36261,2CoFxvhk2uGUv2ZpQBtRKq,Loddy Lo,23,131133,0,['Chubby Checker'],['7qQJQ3YtcGlqaLg5tcypN2'],1962-01-01,0.66,0.642,5,-7.109,1,0.0407,0.139,0.0,0.0652,0.943,174.24900000000002,4
36366,6QFa6dBMWNkRtAS1BBjs70,The Shift - Mono/Remastered 2001,21,115893,0,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],1962-10-01,0.556,0.845,2,-5.0280000000000005,1,0.0363,0.768,1.04e-05,0.2,0.965,162.185,4
36385,4fPa1CIDsiWJCdEmvOdwho,Boll Weevil Song,21,119333,0,['Eddie Cochran'],['1p0t3JtUTayV2wb1RGN9mO'],1962-01-01,0.563,0.821,9,-7.711,1,0.22899999999999998,0.7959999999999999,0.0,0.16399999999999998,0.815,166.37900000000002,4
36978,0FbYvaD6KbNqAvOdI21T1p,El Callejón,32,153707,0,['Sonia Lopez'],['412SQ2pwIYKv7NgaOg1uty'],1963,0.602,0.669,3,-11.17,1,0.159,0.871,0.0182,0.27699999999999997,0.971,166.822,4
37411,6yud4QwlsCkTLdW0ufrwEJ,Busted,24,136027,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],1963-02-01,0.6409999999999999,0.525,7,-11.152999999999999,1,0.0683,0.7959999999999999,1.21e-05,0.0944,0.541,160.437,3
37483,2tb1DUqDQNunjAC9srqUyA,Noble Surfer - Remastered 2001,23,113827,0,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],1963-03-25,0.68,0.86,0,-6.172000000000001,1,0.0499,0.626,2.3899999999999998e-05,0.302,0.9620000000000001,160.275,4
37536,6oRHRkQigTzJ3KwpO3XOV6,Bye Bye Love,62,142907,0,['The Everly Brothers'],['4ACplpEqD6JIVgKrafauzs'],1964-08-01,0.547,0.523,9,-9.176,1,0.0572,0.7240000000000001,0.0,0.10300000000000001,0.89,169.59799999999998,4
37690,2d7GP7Fz1NrfPpo7MzWZgb,Honey Don't - Remastered 2009,44,177427,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1964-12-04,0.629,0.545,4,-11.466,1,0.0348,0.473,5.08e-05,0.0854,0.735,162.438,4
37918,3Hh5o5GUOveghI5l7DrvgT,Little Marie,35,155933,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1964-11-01,0.502,0.669,3,-9.225,1,0.0525,0.573,0.0,0.321,0.698,172.15400000000002,4
38037,2b86JimepLVr509zIdO64Q,Que Se Mueran los Feos,31,144813,0,['Los Sirex'],['6TE6MJ4qLji4Xc0pn5B9ef'],1964,0.638,0.6859999999999999,7,-6.67,1,0.055,0.812,2.45e-05,0.32,0.965,165.361,4
38057,3fh4MdwmFtomujBBQpRm2R,Long Tall Shorty,31,171827,0,['The Kinks'],['1SQRv42e4PjEYfPhS0Tk9E'],1964-10-02,0.667,0.792,0,-6.007999999999999,1,0.0809,0.516,0.00013700000000000002,0.0801,0.77,175.40099999999998,4
38060,6lZdKw6iaK4fHdhv38MqFm,Treat For Trumpet,31,132107,0,['Bert Kaempfert'],['2s6JabvZdqVQhfOsaxCSFX'],1964-01-01,0.631,0.612,10,-11.026,1,0.0369,0.657,0.7929999999999999,0.18600000000000003,0.963,173.47799999999998,4
38120,5AI0igDZhr8Au7Y4f3sczL,Can't You See That She's Mine - 2019 - Remaster,30,141880,0,['The Dave Clark Five'],['2HBbky0Z08ZcCKVsXWbNE4'],1964-06-01,0.52,0.812,7,-8.171,1,0.182,0.0961,1.22e-05,0.27,0.81,164.86900000000003,4
38288,5KrS3wSr8nyllOmuYbDlwq,Bernardine,27,130533,0,['Pat Boone'],['7fmKtIgmxqNEKjATioVNsu'],1964-01-01,0.528,0.715,0,-7.523,1,0.0792,0.8,0.0,0.192,0.645,172.88400000000001,4
38556,4gUYV3ktbaOeAK5KrXMWV5,Run For Your Life - Remastered 2009,59,141093,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1965-12-03,0.563,0.705,2,-9.232000000000001,1,0.10300000000000001,0.0103,0.0,0.0552,0.8220000000000001,176.732,4
38607,7AjHtyU0aLwdqb68uzwRlh,Everybody Needs Somebody To Love - Long Version,51,303187,0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1965-01-15,0.527,0.731,2,-7.617999999999999,1,0.0668,0.262,0.0027600000000000003,0.11199999999999999,0.795,177.97799999999998,4
38723,38tT9yLsrPwrZlJpS5tbvM,I Want to Thank You,43,160840,0,['Otis Redding'],['60df5JBRRPcnSpsIMxxwQm'],1965-03,0.537,0.521,3,-11.325999999999999,1,0.06,0.555,0.007490000000000001,0.0879,0.961,199.36,4
38731,0jC2XPH7vnNK5ol0bfC8Zs,Come On Now,43,108213,0,['The Kinks'],['1SQRv42e4PjEYfPhS0Tk9E'],1965-03-05,0.511,0.9,0,-2.022,1,0.0329,0.711,0.000156,0.12,0.718,164.37,4
38803,1VrFr3YhQ4rwQ7HEis83Rg,Bread and Butter,39,124720,0,['NEWBEATS'],['5zysAE2ng4N9fyBNMdqTgo'],1965-01-01,0.698,0.652,2,-14.582,1,0.139,0.74,0.0087,0.11699999999999999,0.623,164.31900000000002,4
38918,7i8YfqTfMuGrADrOQTigrb,Got My Mojo Workin',36,482627,0,['Jimmy Smith'],['5GXruybcLmXPjR9rKKFyS6'],1965-06-07,0.525,0.638,0,-13.989,1,0.111,0.602,0.00256,0.0986,0.8190000000000001,165.477,4
39042,31cv3fhKrFy6UTrWIY5mSD,One More Try - Remastered 2002,33,118013,0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1965-07-30,0.539,0.802,9,-9.484,1,0.0561,0.0357,0.526,0.303,0.94,177.9,4
39215,72MWPhm7Wdf3Z2EmQNLxCt,Everybody Needs Somebody To Love,29,178440,0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1965-02-13,0.568,0.843,5,-9.857999999999999,1,0.11,0.163,2.95e-06,0.0823,0.573,174.623,4
39385,13snzJGKyzUtWxyXsfhk5t,Shake,26,161667,0,['Otis Redding'],['60df5JBRRPcnSpsIMxxwQm'],1965-09-15,0.5760000000000001,0.555,0,-9.634,1,0.0774,0.32299999999999995,0.000185,0.107,0.863,164.78799999999998,4
39800,4XSRqScl0RWxFjOQID8QCW,"Et moi, et moi, et moi",47,175467,0,['Jacques Dutronc'],['3ayds6VIVBx3CU5NSNCDbq'],1966-06-30,0.7240000000000001,0.583,9,-8.072000000000001,1,0.0399,0.0906,0.0,0.21600000000000003,0.941,168.394,4
39812,2mABflaNWHaeF2nFjzR3AC,These Boots Are Made For Walkin' - Mono Single Version,47,162508,0,['Nancy Sinatra'],['3IZrrNonYELubLPJmqOci2'],1966-03,0.628,0.589,9,-8.615,1,0.0722,0.281,6.91e-05,0.249,0.563,165.84400000000002,4
39880,1wgqBBWG0jzAyh8CvLyjgd,Ei tippa tapa,45,159000,0,['Irwin Goodman'],['2tHIsowfInSrlyGfsOKwvE'],1966,0.644,0.508,9,-9.365,1,0.0733,0.235,0.0,0.17,0.804,173.364,4
40104,79Yqtz2KtwaxpZyKj2AkNR,These Boots Are Made For Walkin',40,142133,0,['Loretta Lynn'],['1FE0rls8gfQT3laAeRYNgl'],1966-01-01,0.708,0.693,1,-8.341000000000001,1,0.0863,0.36,2.7000000000000004e-06,0.11699999999999999,0.9259999999999999,166.75599999999997,4
40314,1a1VwhmbvqihSDdUEZbzTc,A Six Pack To Go,37,131800,0,"['Hank Thompson', 'The Brazos']","['42tDjhK9kdS7CCHxs8ysz0', '6coThDfKdnZL66QDg4QCaf']",1966-01-01,0.628,0.687,2,-9.04,1,0.0964,0.66,0.0,0.055,0.743,165.111,4
40454,7xa6ZG9Xwi0toCbrvgJllg,Quien Te Da Lo Que Te Daba,35,196360,0,['Los Iracundos'],['0xpMy6DeMBWX8zTURxB4h5'],1966,0.66,0.86,0,-6.382000000000001,1,0.0954,0.27399999999999997,0.0,0.35200000000000004,0.919,172.727,4
40580,0JNZGIavoUrdup1NsgJOQs,Alabama Song (Whisky Bar),58,197400,0,['The Doors'],['22WZ7M8sxp5THdruNY3gXt'],1967-01-04,0.568,0.645,5,-8.363,1,0.0416,0.5429999999999999,0.0,0.191,0.9009999999999999,170.676,4
40980,2gzY74wkSgo1ts1IZbjxfT,The Door Into Summer - 2007 Remastered Version,39,170640,0,['The Monkees'],['320EPCSEezHt1rtbfwH6Ck'],1967-11-06,0.5589999999999999,0.6609999999999999,7,-8.769,1,0.0323,0.578,0.0,0.376,0.862,162.935,4
41106,7g0XgioAO3q8iBUQNoEAye,San Franciscan Nights,36,199373,0,['Eric Burdon & the Animals'],['70tMW5bZT3TJUa1CWtfVkq'],1967-10-01,0.516,0.6579999999999999,0,-7.89,1,0.0921,0.381,0.0198,0.147,0.54,183.69400000000002,4
41173,6FjyBj2lMpFxujHmT7pTNg,Me And My Life,35,188920,0,['The Tremeloes'],['2VL8sLEJ6lHEwocjc1pN9w'],1967-01-01,0.521,0.706,0,-5.178999999999999,1,0.0299,0.174,1.82e-05,0.11800000000000001,0.92,167.343,4
41305,7xgx60Vd1M8dSCbrmW1u2x,It's Too Late - Live At The Whisky A Go-Go/1967,33,224987,0,['Johnny Rivers'],['3TiISqKS6ESlMQ4WFfZJw2'],1967-09-09,0.529,0.626,9,-9.488999999999999,1,0.151,0.354,0.0,0.687,0.754,174.31599999999997,4
41642,4eLIq1nQNwz2qLu8DeiWIp,Why Don't We Do It In The Road? - Remastered 2009,51,101160,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],1968-11-22,0.589,0.522,2,-8.718,1,0.0521,0.53,0.00024300000000000002,0.0993,0.9570000000000001,187.688,4
41952,4v6iaARbqmHtyaiP7wazRr,Intensified '68,39,165067,0,"['Desmond Dekker', 'The Aces']","['1FcB6xMihhP9Hb6AdGVbWe', '5l6EjGbVOK3ciVYP20II6p']",1968,0.7609999999999999,0.614,10,-6.7860000000000005,1,0.114,0.69,0.0008960000000000001,0.0776,0.904,164.299,4
